PFLOCK,60.0,10,117,47.026,53.928,100.954,30772,597,28,64,13:20:45.297
PFLOCK,60.0,10,118,50.169,35.653,85.822,31176,618,28,64,13:22:15.716
PFLOCK,60.0,10,119,64.298,42.09,106.388,31570,641,28,64,13:24:24.323
PFLOCK,60.0,10,120,53.622,40.371,93.993,32022,661,28,64,13:26:16.376
PFLOCK,60.0,10,121,57.072,41.316,98.388,32024,665,28,64,13:28:10.597
PFLOCK,60.0,10,122,57.468,43.253,100.721,31990,646,28,64,13:30:10.567
PFLOCK,60.0,10,123,72.88,51.902,124.782,31920,649,28,64,13:32:34.351
PFLOCK,60.0,10,124,69.872,52.06,121.932,31904,638,28,64,13:34:57.363
PFLOCK,60.0,10,125,70.082,51.191,121.273,31836,643,28,64,13:37:20.908
PFLOCK,60.0,10,126,69.957,51.031,120.988,31796,635,28,64,13:39:36.967
PFLOCK,60.0,10,127,67.762,51.487,119.249,31752,634,28,64,13:41:54.374
PFLOCK,60.0,10,128,68.095,53.273,121.368,31688,636,28,64,13:44:13.015
PFLOCK,60.0,10,129,69.249,52.948,122.197,31646,623,28,64,13:46:37.310
PFLOCK,60.0,10,130,70.558,54.262,124.82,31514,605,28,64,13:48:58.941
PFLOCK,60.0,10,131,68.594,87.21,155.804,31462,590,28,64,13:51:53.951
PFLOCK,60.0,20,117,46.766,34.691,81.457,30772,1,28,64,13:53:31.410
PFLOCK,60.0,20,118,48.899,11.348,60.247,31176,0,28,64,13:54:34.675
PFLOCK,60.0,20,119,50.775,11.913,62.688,31570,0,28,64,13:55:41.229
PFLOCK,60.0,20,120,52.754,12.343,65.097,32022,0,28,64,13:56:49.371
PFLOCK,60.0,20,121,54.912,12.84,67.752,32024,0,28,64,13:58:00.420
PFLOCK,60.0,20,122,58.971,14.574,73.545,31990,0,28,64,13:59:17.187
PFLOCK,60.0,20,123,70.863,16.301,87.164,31920,0,28,64,14:00:47.553
PFLOCK,60.0,20,124,70.94,16.407,87.347,31904,0,28,64,14:02:18.037
PFLOCK,60.0,20,125,71.523,16.481,88.004,31836,0,28,64,14:03:49.517
PFLOCK,60.0,20,126,72.182,16.633,88.815,31796,0,28,64,14:05:22.355
PFLOCK,60.0,20,127,69.827,18.04,87.867,31752,0,28,64,14:06:53.460
PFLOCK,60.0,20,128,68.15,18.199,86.349,31688,0,28,64,14:08:22.904
PFLOCK,60.0,20,129,70.295,17.132,87.427,31646,0,28,64,14:09:53.658
PFLOCK,60.0,20,130,69.277,16.441,85.718,31514,0,28,64,14:11:23.239
PFLOCK,60.0,20,131,70.629,16.225,86.854,31462,0,28,64,14:12:53.170
PFLOCK,60.0,30,117,48.038,10.455,58.493,30772,0,28,64,14:13:55.146
PFLOCK,60.0,30,118,57.017,11.925,68.942,31176,0,28,64,14:15:06.916
PFLOCK,60.0,30,119,52.092,11.702,63.794,31570,0,28,64,14:16:13.846
PFLOCK,60.0,30,120,57.298,12.886,70.184,32022,0,28,64,14:17:26.923
PFLOCK,60.0,30,121,145.16,14.362,159.522,32024,0,28,64,14:20:09.440
PFLOCK,60.0,30,122,141.228,28.392,169.62,31990,0,28,64,14:23:02.386
PFLOCK,60.0,30,123,72.978,19.0,91.978,31920,0,28,64,14:24:38.443
PFLOCK,60.0,30,124,71.982,17.49,89.472,31904,0,28,64,14:26:11.216
PFLOCK,60.0,30,125,73.202,18.092,91.294,31836,0,28,64,14:27:45.933
PFLOCK,60.0,30,126,72.487,16.478,88.965,31796,0,28,64,14:29:18.578
PFLOCK,60.0,30,127,73.173,17.176,90.349,31752,0,28,64,14:30:52.455
PFLOCK,60.0,30,128,69.801,17.254,87.055,31688,0,28,64,14:32:22.821
PFLOCK,60.0,30,129,68.951,16.431,85.382,31646,0,28,64,14:33:51.351
PFLOCK,60.0,30,130,74.34,16.517,90.857,31514,0,28,64,14:35:25.565
PFLOCK,60.0,30,131,70.526,17.073,87.599,31462,0,28,64,14:36:56.300
PFLOCK,60.0,40,117,51.908,11.431,63.339,30772,0,28,64,14:38:02.672
PFLOCK,60.0,40,118,51.375,14.135,65.51,31176,0,28,64,14:39:11.136
PFLOCK,60.0,40,119,61.623,12.657,74.28,31570,0,28,64,14:40:28.683
PFLOCK,60.0,40,120,54.334,13.897,68.231,32022,0,28,64,14:41:40.547
PFLOCK,60.0,40,121,59.44,15.264,74.704,32024,0,28,64,14:42:58.866
PFLOCK,60.0,40,122,68.317,14.893,83.21,31990,0,28,64,14:44:25.943
PFLOCK,60.0,40,123,128.543,16.53,145.073,31920,0,28,64,14:46:54.683
PFLOCK,60.0,40,124,90.709,16.624,107.333,31904,0,28,64,14:48:45.412
PFLOCK,60.0,40,125,70.56,17.382,87.942,31836,0,28,64,14:50:16.592
PFLOCK,60.0,40,126,172.002,18.888,190.89,31796,0,28,64,14:53:30.992
PFLOCK,60.0,40,127,70.554,17.77,88.324,31752,0,28,64,14:55:04.694
PFLOCK,60.0,40,128,72.379,16.244,88.623,31688,0,28,64,14:56:36.730
PFLOCK,60.0,40,129,73.564,17.593,91.157,31646,0,28,64,14:58:11.012
PFLOCK,60.0,40,130,74.661,18.527,93.188,31514,0,28,64,14:59:47.438
PFLOCK,60.0,40,131,75.095,17.191,92.286,31462,0,28,64,15:01:23.684
PFLOCK,70.0,10,117,50.586,41.468,92.054,39108,1243,28,64,15:02:59.067
PFLOCK,70.0,10,118,128.903,63.129,192.032,39682,1275,28,64,15:06:14.050
PFLOCK,70.0,10,119,60.766,46.648,107.414,40198,1277,28,64,15:08:43.903
PFLOCK,70.0,10,120,55.968,59.813,115.781,40822,1324,28,64,15:11:26.252
PFLOCK,70.0,10,121,71.761,47.173,118.934,40790,1298,28,64,15:14:08.485
PFLOCK,70.0,10,122,62.897,50.648,113.545,40758,1284,28,64,15:16:43.515
PFLOCK,70.0,10,123,78.057,54.665,132.722,40660,1282,28,64,15:19:40.220
PFLOCK,70.0,10,124,354.225,75.623,429.848,40638,1235,28,64,15:27:36.494
PFLOCK,70.0,10,125,154.225,133.772,287.997,40496,1236,28,64,15:34:53.031
PFLOCK,70.0,10,126,82.283,57.448,139.731,40354,1206,28,64,15:38:13.408
PFLOCK,70.0,10,127,78.083,58.369,136.452,40218,1200,28,64,15:41:09.295
PFLOCK,70.0,10,128,75.179,57.006,132.185,40200,1185,28,64,15:44:31.957
PFLOCK,70.0,10,129,71.377,56.292,127.669,40092,1150,28,64,15:47:21.625
PFLOCK,70.0,10,130,643.597,137.066,780.663,40014,1140,28,64,16:01:12.823
PFLOCK,70.0,10,131,132.112,101.907,234.019,39950,1115,28,64,16:06:34.894
PFLOCK,70.0,20,117,101.761,68.887,170.648,39108,25,28,64,16:10:01.857
PFLOCK,70.0,20,118,102.145,68.455,170.6,39682,22,28,64,16:12:59.568
PFLOCK,70.0,20,119,100.99,73.45,174.44,40198,21,28,64,16:16:00.774
PFLOCK,70.0,20,120,107.189,74.979,182.168,40822,19,28,64,16:19:09.543
PFLOCK,70.0,20,121,111.861,73.651,185.512,40790,15,28,64,16:22:21.776
PFLOCK,70.0,20,122,113.637,85.96,199.597,40758,8,28,64,16:25:48.104
PFLOCK,70.0,20,123,134.057,97.293,231.35,40660,2,28,64,16:29:47.090
PFLOCK,70.0,20,124,140.82,95.566,236.386,40638,2,28,64,16:33:51.014
PFLOCK,70.0,20,125,137.377,100.281,237.658,40496,8,28,64,16:37:56.399
PFLOCK,70.0,20,126,138.7,103.852,242.552,40354,5,28,64,16:42:06.596
PFLOCK,70.0,20,127,127.761,85.478,213.239,40218,5,28,64,16:45:46.497
PFLOCK,70.0,20,128,137.852,89.285,227.137,40200,6,28,64,16:49:40.426
PFLOCK,70.0,20,129,128.79,87.911,216.701,40092,6,28,64,16:53:23.729
PFLOCK,70.0,20,130,128.67,89.699,218.369,40014,7,28,64,16:57:08.607
PFLOCK,70.0,20,131,137.223,91.988,229.211,39950,7,28,64,17:01:05.526
PFLOCK,70.0,30,117,96.512,23.152,119.664,39108,0,28,64,17:03:13.012
PFLOCK,70.0,30,118,97.507,24.525,122.032,39682,0,28,64,17:05:20.957
PFLOCK,70.0,30,119,100.882,21.112,121.994,40198,0,28,64,17:07:30.021
PFLOCK,70.0,30,120,108.663,26.814,135.477,40822,0,28,64,17:09:51.502
PFLOCK,70.0,30,121,112.23,23.599,135.829,40790,0,28,64,17:12:14.285
PFLOCK,70.0,30,122,110.83,23.37,134.2,40758,0,28,64,17:14:34.507
PFLOCK,70.0,30,123,136.068,29.807,165.875,40660,0,28,64,17:17:26.333
PFLOCK,70.0,30,124,148.191,37.04,185.231,40638,0,28,64,17:20:38.669
PFLOCK,70.0,30,125,144.838,33.996,178.834,40496,0,28,64,17:23:43.515
PFLOCK,70.0,30,126,131.273,31.036,162.309,40354,0,28,64,17:26:31.792
PFLOCK,70.0,30,127,122.651,23.085,145.736,40218,0,28,64,17:29:03.474
PFLOCK,70.0,30,128,131.316,26.526,157.842,40200,0,28,64,17:31:47.274
PFLOCK,70.0,30,129,120.717,27.43,148.147,40092,0,28,64,17:34:22.553
PFLOCK,70.0,30,130,135.38,28.22,163.6,40014,0,28,64,17:37:13.284
PFLOCK,70.0,30,131,139.022,33.731,172.753,39950,0,28,64,17:40:13.008
