PFLOCK,60.0,10,117,47.026,53.928,100.954,30772,597,28,64,13:20:45.297
PFLOCK,60.0,10,118,50.169,35.653,85.822,31176,618,28,64,13:22:15.716
PFLOCK,60.0,10,119,64.298,42.09,106.388,31570,641,28,64,13:24:24.323
PFLOCK,60.0,10,120,53.622,40.371,93.993,32022,661,28,64,13:26:16.376
PFLOCK,60.0,10,121,57.072,41.316,98.388,32024,665,28,64,13:28:10.597
PFLOCK,60.0,10,122,57.468,43.253,100.721,31990,646,28,64,13:30:10.567
PFLOCK,60.0,10,123,72.88,51.902,124.782,31920,649,28,64,13:32:34.351
PFLOCK,60.0,10,124,69.872,52.06,121.932,31904,638,28,64,13:34:57.363
PFLOCK,60.0,10,125,70.082,51.191,121.273,31836,643,28,64,13:37:20.908
PFLOCK,60.0,10,126,69.957,51.031,120.988,31796,635,28,64,13:39:36.967
PFLOCK,60.0,10,127,67.762,51.487,119.249,31752,634,28,64,13:41:54.374
PFLOCK,60.0,10,128,68.095,53.273,121.368,31688,636,28,64,13:44:13.015
PFLOCK,60.0,10,129,69.249,52.948,122.197,31646,623,28,64,13:46:37.310
PFLOCK,60.0,10,130,70.558,54.262,124.82,31514,605,28,64,13:48:58.941
PFLOCK,60.0,10,131,68.594,87.21,155.804,31462,590,28,64,13:51:53.951
PFLOCK,60.0,20,117,46.766,34.691,81.457,30772,1,28,64,13:53:31.410
PFLOCK,60.0,20,118,48.899,11.348,60.247,31176,0,28,64,13:54:34.675
PFLOCK,60.0,20,119,50.775,11.913,62.688,31570,0,28,64,13:55:41.229
PFLOCK,60.0,20,120,52.754,12.343,65.097,32022,0,28,64,13:56:49.371
PFLOCK,60.0,20,121,54.912,12.84,67.752,32024,0,28,64,13:58:00.420
PFLOCK,60.0,20,122,58.971,14.574,73.545,31990,0,28,64,13:59:17.187
PFLOCK,60.0,20,123,70.863,16.301,87.164,31920,0,28,64,14:00:47.553
PFLOCK,60.0,20,124,70.94,16.407,87.347,31904,0,28,64,14:02:18.037
PFLOCK,60.0,20,125,71.523,16.481,88.004,31836,0,28,64,14:03:49.517
PFLOCK,60.0,20,126,72.182,16.633,88.815,31796,0,28,64,14:05:22.355
PFLOCK,60.0,20,127,69.827,18.04,87.867,31752,0,28,64,14:06:53.460
PFLOCK,60.0,20,128,68.15,18.199,86.349,31688,0,28,64,14:08:22.904
PFLOCK,60.0,20,129,70.295,17.132,87.427,31646,0,28,64,14:09:53.658
PFLOCK,60.0,20,130,69.277,16.441,85.718,31514,0,28,64,14:11:23.239
PFLOCK,60.0,20,131,70.629,16.225,86.854,31462,0,28,64,14:12:53.170
