PFlock,10.0,50K,48302,23.152,6.213,15,18:02:25.454
PFlock,20.0,50K,114320,13.304,5.234,15,18:02:44.067
PFlock,30.0,50K,177689,13.036,5.017,15,18:03:02.150
PFlock,40.0,50K,243587,14.527,5.718,15,18:03:22.422
PFlock,50.0,50K,306855,14.05,6.137,15,18:03:42.632
PFlock,60.0,50K,369868,14.851,6.776,15,18:04:04.280
PFlock,70.0,50K,436962,15.777,7.429,15,18:04:27.515
PFlock,80.0,50K,508482,17.638,8.009,15,18:04:53.182
PFlock,90.0,50K,586632,17.452,8.77,15,18:05:19.422
PFlock,100.0,50K,673410,19.176,9.553,15,18:05:48.177
PFlock,10.0,100K,77924,14.893,4.513,15,18:06:07.611
PFlock,20.0,100K,222035,16.009,6.246,15,18:06:29.885
PFlock,30.0,100K,389003,18.57,7.429,15,18:06:55.902
PFlock,40.0,100K,580094,20.277,9.782,15,18:07:25.982
PFlock,50.0,100K,786519,24.099,11.302,15,18:08:01.402
PFlock,60.0,100K,1009788,25.588,12.212,15,18:08:39.223
PFlock,70.0,100K,1249565,27.241,14.298,15,18:09:20.792
PFlock,80.0,100K,1508566,29.738,17.362,15,18:10:07.918
PFlock,90.0,100K,1791555,34.153,18.608,15,18:11:00.705
PFlock,100.0,100K,2103761,36.161,21.811,15,18:11:58.698
PFlock,10.0,150K,117196,17.907,5.623,15,18:12:22.252
PFlock,20.0,150K,370676,23.581,8.234,15,18:12:54.083
PFlock,30.0,150K,703966,25.281,11.346,15,18:13:30.724
PFlock,40.0,150K,1106639,28.497,14.03,15,18:14:13.273
PFlock,50.0,150K,1554076,32.52,17.459,15,18:15:03.274
PFlock,60.0,150K,2045849,36.332,21.926,15,18:16:01.557
PFlock,70.0,150K,2582209,43.358,26.69,15,18:17:11.630
PFlock,80.0,150K,3165284,46.041,31.581,15,18:18:29.272
PFlock,90.0,150K,3799948,55.021,37.229,15,18:20:01.547
PFlock,100.0,150K,4498683,59.23,45.148,15,18:21:45.943
