"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dl1.writebacks",9913,9914,9914,9913," total number of writebacks",9913,9914,1,0.577350269189626,0.577350269189626
"max_window_access",16,17,17,16," max number accesses of instruction window",16,17,1,0.577350269189626,0.577350269189626
"fetch_stage_power_cc2",1007615.1487,1008454.832,1008412.724,1007615.1487," total power usage of fetch stage_cc2",1007615.1487,1008454.832,839.683300000033,472.94836668518,0.563246127063812
"icache_power_cc1",726174.9165,727014.5998,726972.4918,726174.9165," total power usage of icache_cc1",726174.9165,727014.5998,839.683299999917,472.948366685113,0.56324612706381
"icache_power_cc2",726174.9165,727014.5998,726972.4918,726174.9165," total power usage of icache_cc2",726174.9165,727014.5998,839.683299999917,472.948366685113,0.56324612706381
"fetch_stage_power_cc1",1226595.5285,1227423.9039,1227440.5966,1226643.0213," total power usage of fetch stage_cc1",1226595.5285,1227440.5966,845.068100000033,469.821251772173,0.555956675884647
"bpred_power_cc1",500420.612,500409.3041,500468.1048,500468.1048," total power usage of bpred unit_cc1",500409.3041,500468.1048,58.8006999999634,31.0296166952532,0.527708287405975
"ul2.misses",23442,22952,13093,10473," total number of misses",10473,23442,12969,6679.11286524391,0.515006003951261
"ul2.hits",1,498,10358,12974," total number of hits",1,12974,12973,6680.36188515762,0.514943489181964
"ul2.miss_rate",1,0.9788,0.5583,0.4467," miss rate (i.e., misses/ref)",0.4467,1,0.5533,0.284911454081205,0.514931238173152
"max_resultbus_access",5,6,5,5," max number accesses of resultbus",5,6,1,0.5,0.5
"avg_total_power_insn",48.7829,35.8777,35.6702,35.6621," average total power per insn",35.6621,48.7829,13.1208,6.52387976456495,0.497216615188475
"total_power",39658376.1721,29169085.7828,29000208.7351,28990746.2968," total power per cycle",28990746.2968,39658376.1721,10667629.8753,5303147.54893911,0.497125191905852
"rename_power_cc1",116736.9245,116882.3765,116876.107,116779.139," total power usage of rename unit_cc1",116736.9245,116882.3765,145.452000000005,72.116917618202,0.495812485343616
"dispatch_stage_power_cc1",116736.9245,116882.3765,116876.107,116779.139," total power usage of dispatch stage_cc1",116736.9245,116882.3765,145.452000000005,72.116917618202,0.495812485343616
"ul2.writebacks",9913,9842,9750,1486," total number of writebacks",1486,9913,8427,4175.03328330047,0.49543530121045
"ul2.wb_rate",0.4229,0.4197,0.4158,0.0634," writeback rate (i.e., wrbks/ref)",0.0634,0.4229,0.3595,0.178057003980935,0.495290692575619
"total_regfile_access",1125843,1125861,1125853,1125486," total number accesses of arch. regfile",1125486,1125861,375,183.314620257087,0.488838987352232
"sim_total_insn",812957,813014,813010,812929," total number of instructions executed",812929,813014,85,41.4769012021551,0.487963543554766
"total_rename_access",812957,813014,813010,812929," total number accesses of rename unit",812929,813014,85,41.4769012021551,0.487963543554766
"rename_power_cc2",84946.9921,84952.9481,84952.5301,84944.0663," total power usage of rename unit_cc2",84944.0663,84952.9481,8.88179999998829,4.33398095788414,0.487962007463561
"dispatch_stage_power_cc2",84946.9921,84952.9481,84952.5301,84944.0663," total power usage of dispatch stage_cc2",84944.0663,84952.9481,8.88179999998829,4.33398095788414,0.487962007463561
"avg_total_power_insn_cc3",11.9234,10.072,10.0215,9.9734," average total power per insn_cc3",9.9734,11.9234,1.95,0.951402096469557,0.487898511010029
"total_power_cycle_cc3",9693219.0868,8188705.0015,8147613.3149,8107642.4503," total power per cycle_cc3",8107642.4503,9693219.0868,1585576.6365,773324.55665689,0.487724490166508
"total_resultbus_access",733467,733392,733389,733387," total number accesses of resultbus",733387,733467,80,38.8876587107015,0.486095733883769
"issue_stage_power_cc2",2493056.1259,2490944.4664,2496491.1895,2561343.4655," total power usage of issue stage_cc2",2490944.4664,2561343.4655,70398.9991000001,34000.0274892485,0.482961802353926
"ruu_full",0.438,0.4944,0.498,0.4586," fraction of time (cycle's) RUU was full",0.438,0.498,0.06,0.0289428747708309,0.482381246180515
"dcache2_power",133251.4413,207520.8516,492437.4759,2698555.9071," total power usage of dcache2",133251.4413,2698555.9071,2565304.4658,1220270.09366862,0.475682364388693
"issue_stage_power_cc1",3620519.7273,3613970.1433,3619354.8443,3690858.8042," total power usage of issue stage_cc1",3613970.1433,3690858.8042,76888.6609,36566.7394446514,0.475580391394896
"dcache2_power_cc3",15705.4218,25812.197,61442.9985,342330.4937," total power usage of dcache2_cc3",15705.4218,342330.4937,326625.0719,155249.579049924,0.475314335629004
"avg_dcache2_power",0.2278,0.4842,1.1673,6.9361," avg power usage of dcache2",0.2278,6.9361,6.7083,3.17965384331901,0.473988021304803
"avg_issue_power",30.719,30.9754,31.6585,37.4273," average power of issue unit per cycle",30.719,37.4273,6.7083,3.17965384331901,0.473988021304803
"avg_total_power_cycle",67.8069,68.0633,68.7465,74.5152," average total power per cycle",67.8069,74.5152,6.70829999999999,3.17964297720672,0.473986401503618
"dcache2_power_cc2",2670.5104,5677.6025,13687.736,81315.6912," total power usage of dcache2_cc2",2670.5104,81315.6912,78645.1808,37276.3434268236,0.473981279560154
"dcache2_power_cc1",3052.3537,6491.8361,15650.0476,92968.3854," total power usage of dcache2_cc1",3052.3537,92968.3854,89916.0317,42618.0873811445,0.47397651537089
"avg_dcache2_power_cc3",0.0269,0.0602,0.1457,0.8799," avg power usage of dcache2_cc3",0.0269,0.8799,0.853,0.40425850949609,0.473925567990726
"avg_dcache2_power_cc2",0.0046,0.0132,0.0324,0.209," avg power usage of dcache2_cc2",0.0046,0.209,0.2044,0.0968331899023608,0.473743590520356
"avg_dcache2_power_cc1",0.0052,0.0151,0.0371,0.239," avg power usage of dcache2_cc1",0.0052,0.239,0.2338,0.110738761657034,0.473647398019819
"sim_total_stores",97158,97163,97162,97132," total number of stores executed",97132,97163,31,14.6600363801277,0.472904399358957
"alu_power_cc2",888217.1067,888145.9646,888137.8845,888143.7097," total power usage of alu_cc2",888137.8845,888217.1067,79.2221999999601,37.4486098087643,0.472703482215631
"ifq_occupancy",2.5669,3.0452,3.0766,3.016," avg IFQ occupancy (insn's)",2.5669,3.0766,0.5097,0.240791533281384,0.472418154368029
"ul2.replacements",23314,22440,12069,2281," total number of replacements",2281,23314,21033,9913.58014711806,0.471334576480676
"ul2.repl_rate",0.9945,0.9569,0.5146,0.0973," replacement rate (i.e., repls/ref)",0.0973,0.9945,0.8972,0.422824466140107,0.471271139255581
"total_alu_access",756548,756489,756480,756485," total number accesses of alu",756480,756548,68,31.8799832705937,0.468823283391084
"avg_total_power_insn_cc2",8.3763,7.7107,7.6758,7.6152," average total power per insn_cc2",7.6152,8.3763,0.761100000000001,0.356722048659738,0.468692745578422
"issue_stage_power",17966656.0981,13274735.9567,13354904.6836,14561371.6155," total power usage of issue stage",13274735.9567,17966656.0981,4691920.1414,2198403.7567231,0.468550974967602
"total_power_cycle_cc2",6809544.9041,6268945.145,6240499.3331,6190600.3027," total power per cycle_cc2",6190600.3027,6809544.9041,618944.6014,289912.396650612,0.468397972928199
"issue_stage_power_cc3",3916910.4681,3445573.8386,3458302.5577,3636668.9163," total power usage of issue stage_cc3",3445573.8386,3916910.4681,471336.6295,219755.293458517,0.466238521906596
"ruu_occupancy",10.0054,11.671,11.7879,11.4807," avg RUU occupancy (insn's)",10.0054,11.7879,1.7825,0.830275618896119,0.46579277357426
"ifq_full",0.5935,0.696,0.7028,0.6821," fraction of time (cycle's) IFQ was full",0.5935,0.7028,0.1093,0.0508024277635101,0.464798058220587
"lsq_occupancy",2.8645,3.2444,3.2757,3.1945," avg LSQ occupancy (insn's)",2.8645,3.2757,0.4112,0.189818463713799,0.461620777514102
"avg_total_power_insn_cc1",12.8049,11.7774,11.719,11.5892," average total power per insn_cc1",11.5892,12.8049,1.2157,0.560397135223465,0.460966632576676
"total_power_cycle_cc1",10409802.84,9575222.0281,9527660.3182,9421230.4223," total power per cycle_cc1",9421230.4223,10409802.84,988572.4177,455455.709431344,0.460720632375119
"LSQ_fcount",29192,24195,24153,23413," cumulative LSQ full count",23413,29192,5779,2660.1888874038,0.460319932065029
"max_cycle_power_cc1",50.2276,50.54,50.476,50.571," maximum cycle power usage of cc1",50.2276,50.571,0.343399999999995,0.155804867275275,0.453712484785315
"sim_total_refs",222607,222622,222618,222576," total number of loads and stores executed",222576,222622,46,20.822663934601,0.452666607273935
"sim_total_loads",125449,125459,125456,125444," total number of loads executed",125444,125459,15,6.78232998312527,0.452155332208351
"lsq_power_cc2",49564.0711,49560.6225,49553.103,49547.8711," total power usage of lsq_cc2",49547.8711,49564.0711,16.2000000000044,7.30950248757362,0.451203857257509
"il1.misses",1876,1883,1884,1882," total number of misses",1876,1884,8,3.5939764421413,0.449247055267663
"il1.replacements",1406,1413,1414,1412," total number of replacements",1406,1414,8,3.5939764421413,0.449247055267663
"ul2.accesses",23443,23450,23451,23447," total number of accesses",23443,23451,8,3.5939764421413,0.449247055267663
"total_dcache2_access",23443,23450,23451,23447," total number accesses of dcache2",23443,23451,8,3.5939764421413,0.449247055267663
"sim_total_branches",143314,143324,143321,143308," total number of branches executed",143308,143324,16,7.18215380880508,0.448884613050318
"total_window_access",2773746,2773651,2773613,2773128," total number accesses of instruction window",2773128,2773746,618,276.712245241635,0.447754442138568
"rename_power_cc3",97718.9306,91176.9557,90896.5009,89527.434," total power usage of rename unit_cc3",89527.434,97718.9306,8191.49660000001,3664.21342243432,0.447319165393331
"dispatch_stage_power_cc3",97718.9306,91176.9557,90896.5009,89527.434," total power usage of dispatch stage_cc3",89527.434,97718.9306,8191.49660000001,3664.21342243432,0.447319165393331
"alu_power_cc3",1859658.1304,1563637.6167,1550918.4295,1488928.6," total power usage of alu_cc3",1488928.6,1859658.1304,370729.5304,165824.879017591,0.447293418570337
"avg_total_power_insn_nofp_nod2",38.3446,28.0946,27.6545,25.5078," average total power per insn",25.5078,38.3446,12.8368,5.74178917665623,0.447291316890209
"rename_power",244456.3102,179122.4531,176315.8148,162612.8164," total power usage of rename unit",162612.8164,244456.3102,81843.4938,36603.9785656044,0.447243597090969
"dispatch_stage_power",244456.3102,179122.4531,176315.8148,162612.8164," total power usage of dispatch stage",162612.8164,244456.3102,81843.4938,36603.9785656044,0.447243597090969
"lsq_power",563337.0056,412778.4891,406310.7354,374732.8796," total power usage of load/store queue",374732.8796,563337.0056,188604.126,84351.9877185792,0.447243596985673
"icache_power",1448693.8671,1061513.1965,1044880.5328,963673.998," total power usage of icache",963673.998,1448693.8671,485019.8691,216922.030851647,0.447243596956483
"window_power",1289244.707,944678.7214,929876.7165,857608.1044," total power usage of instruction window",857608.1044,1289244.707,431636.6026,193046.706723455,0.447243596953134
"bpred_power",2645449.9815,1938422.002,1908049.2083,1759758.5094," total power usage of bpred unit",1759758.5094,2645449.9815,885691.4721,396119.839761056,0.447243596939965
"falu_power",8352583.3197,6120256.06,6024358.8431,5556154.7846," total power usage of falu",5556154.7846,8352583.3197,2796428.5351,1250684.75661913,0.447243596938339
"fetch_stage_power",4094143.8486,2999935.1986,2952929.7411,2723432.5074," total power usage of fetch stage",2723432.5074,4094143.8486,1370711.3412,613041.870602227,0.447243596938167
"sim_cycle",584872,428558,421843,389058," total simulation time in cycles",389058,584872,195814,87576.5576904954,0.447243596936355
"clock_power",15263681.0101,11184280.674,11009036.1453,10153430.5052," total power usage of clock",10153430.5052,15263681.0101,5110250.5049,2285526.81704711,0.44724359693436
"alu_power",11078163.1396,8117392.2479,7990202.2551,7369215.8195," total power usage of alu",7369215.8195,11078163.1396,3708947.3201,1658802.94027797,0.447243596933387
"resultbus_power",1343768.5034,984630.3845,969202.3841,893877.4405," total power usage of resultbus",893877.4405,1343768.5034,449891.0629,201210.897199335,0.447243596932841
