"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"ul2.wb_rate",0.0586,0.0424,0.0262,0.0133," writeback rate (i.e., wrbks/ref)",0.0133,0.0586,0.0453,0.0196637356572956,0.434078049829926
"ruu_full",0.2084,0.2257,0.242,0.2545," fraction of time (cycle's) RUU was full",0.2084,0.2545,0.0461,0.0200100807927738,0.434058151687066
"ul2.writebacks",411419,297751,184057,93313," total number of writebacks",93313,411419,318106,138070.337002558,0.434038770103545
"ifq_occupancy",1.7724,1.8878,1.9834,2.0524," avg IFQ occupancy (insn's)",1.7724,2.0524,0.28,0.121529036310944,0.434032272539085
"lsq_full",0.0793,0.0841,0.0881,0.091," fraction of time (cycle's) LSQ was full",0.0793,0.091,0.0117,0.00507764709289647,0.433986931016793
"sim_total_stores",18756353,18764007,18766528,18768939," total number of stores executed",18756353,18768939,12586,5454.46852742471,0.433375856302615
"bpred_bimod.dir_hits",20737399,20737378,20737414,20737407," total number of direction-predicted hits (includes addr-hits)",20737378,20737414,36,15.5884572681199,0.433012701892219
"bpred_bimod.misses",2473609,2473630,2473594,2473601," total number of misses",2473594,2473630,36,15.5884572681199,0.433012701892219
"il1.hits",176000465,176032545,176055665,176073673," total number of hits",176000465,176073673,73208,31604.2092555195,0.431704311762643
"issue_stage_power",5030389453.1122,4866683119.9816,4862404132.3345,4806803018.4435," total power usage of issue stage",4806803018.4435,5030389453.1122,223586434.6687,96481926.3874206,0.431519588969621
"resultbus_power_cc1",127675411.7141,135483524.1278,129310379.3422,130932593.4061," total power usage of resultbus_cc1",127675411.7141,135483524.1278,7808112.41369998,3362777.08438798,0.430677339953214
"mem.ptab_accesses",1104348933,1104448679,1104522227,1104591327," total page table accesses",1104348933,1104591327,242394,103789.649610803,0.428185720813235
"lsq_power_cc2",13571022.1799,13574021.3658,13572162.0958,13573081.963," total power usage of lsq_cc2",13571022.1799,13574021.3658,2999.18590000086,1282.01498171405,0.427454324092975
"regfile_power_cc2",53869228.105,54979093.191,54137608.0617,54383011.0261," total power usage of arch. regfile_cc2",53869228.105,54979093.191,1109865.086,473588.6915682,0.426708342790593
"mem.ptab_misses",789514,790631,791033,790247," total first level page table misses",789514,791033,1519,646.735069406322,0.425763705994945
"window_power_cc2",123652611.6482,125524464.2844,124124911.6273,124543722.3047," total power usage of instruction window_cc2",123652611.6482,125524464.2844,1871852.6362,796711.084097219,0.425627033180669
"resultbus_power_cc2",78078638.9563,83109378.6597,79364817.7339,80495629.6294," total power usage of resultbus_cc2",78078638.9563,83109378.6597,5030739.7034,2139637.77675476,0.425312757745884
"lsq_power_cc1",20559569.7596,20564220.8484,20557716.6554,20555408.6161," total power usage of lsq_cc1",20555408.6161,20564220.8484,8812.23230000213,3737.96677720602,0.424179328228231
"sim_total_loads",40420965,40429662,40436244,40444373," total number of loads executed",40420965,40444373,23408,9928.22995301781,0.424138326769387
"issue_stage_power_cc3",976333526.5406,968430194.6735,965292495.0766,961363952.269," total power usage of issue stage_cc3",961363952.269,976333526.5406,14969574.2715999,6348658.47597076,0.424104143563746
"sim_total_refs",59177318,59193669,59202772,59213312," total number of loads and stores executed",59177318,59213312,35994,15249.6803545736,0.42367284421219
"total_resultbus_access",168204898,168232268,168223169,168223524," total number accesses of resultbus",168204898,168232268,27370,11508.1477622016,0.420465756748325
"total_power_cycle_cc1",2215315321.6463,2244034307.474,2234381896.4608,2234364971.2675," total power per cycle_cc1",2215315321.6463,2244034307.474,28718985.8277001,12034218.4357887,0.419033544846886
"avg_total_power_insn_cc1",13.1842,13.3507,13.2907,13.2888," average total power per insn_cc1",13.1842,13.3507,0.166499999999999,0.0691862703142751,0.415533155040693
"sim_num_insn",145043042,145043042,145043042,145043042," total number of instructions committed",145043042,145043042,0,0,NA
"sim_num_refs",51386980,51386980,51386980,51386980," total number of loads and stores committed",51386980,51386980,0,0,NA
"sim_num_loads",33904322,33904322,33904322,33904322," total number of loads committed",33904322,33904322,0,0,NA
"sim_num_stores",17482658,17482658,17482658,17482658," total number of stores committed",17482658,17482658,0,0,NA
"sim_num_branches",23211008,23211008,23211008,23211008," total number of branches committed",23211008,23211008,0,0,NA
"sim_IPB",6.2489,6.2489,6.2489,6.2489," instruction per branch",6.2489,6.2489,0,0,NA
"bpred_bimod.updates",23211008,23211008,23211008,23211008," total number of updates",23211008,23211008,0,0,NA
"bpred_bimod.jr_seen",2178506,2178506,2178506,2178506," total number of JR's seen",2178506,2178506,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",247371,247371,247371,247371," total number of address-predicted hits for non-RAS JR's",247371,247371,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",659018,659018,659018,659018," total number of non-RAS JR's seen",659018,659018,0,0,NA
"bpred_bimod.bpred_addr_rate",0.8636,0.8636,0.8636,0.8636," branch address-prediction rate (i.e., addr-hits/updates)",0.8636,0.8636,0,0,NA
"bpred_bimod.bpred_dir_rate",0.8934,0.8934,0.8934,0.8934," branch direction-prediction rate (i.e., all-hits/updates)",0.8934,0.8934,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.3754,0.3754,0.3754,0.3754," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.3754,0.3754,0,0,NA
"bpred_bimod.used_ras.PP",1519488,1519488,1519488,1519488," total number of RAS predictions used",1519488,1519488,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.miss_rate",0.029,0.029,0.029,0.029," miss rate (i.e., misses/ref)",0.029,0.029,0,0,NA
"il1.repl_rate",0.029,0.029,0.029,0.029," replacement rate (i.e., repls/ref)",0.029,0.029,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.miss_rate",0.0251,0.0251,0.0251,0.0251," miss rate (i.e., misses/ref)",0.0251,0.0251,0,0,NA
"dl1.repl_rate",0.0251,0.0251,0.0251,0.0251," replacement rate (i.e., repls/ref)",0.0251,0.0251,0,0,NA
"dl1.wb_rate",0.0079,0.0079,0.0079,0.0079," writeback rate (i.e., wrbks/ref)",0.0079,0.0079,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",5e-04,5e-04,5e-04,5e-04," miss rate (i.e., misses/ref)",5e-04,5e-04,0,0,NA
"itlb.repl_rate",5e-04,5e-04,5e-04,5e-04," replacement rate (i.e., repls/ref)",5e-04,5e-04,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.miss_rate",4e-04,4e-04,4e-04,4e-04," miss rate (i.e., misses/ref)",4e-04,4e-04,0,0,NA
"dtlb.repl_rate",4e-04,4e-04,4e-04,4e-04," replacement rate (i.e., repls/ref)",4e-04,4e-04,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",52493161.4671,52493161.4671,52493161.4671,52493161.4671," total power usage of bpred unit_cc2",52493161.4671,52493161.4671,0,0,NA
"total_bpred_access",23211008,23211008,23211008,23211008," total number accesses of bpred unit",23211008,23211008,0,0,NA
"max_rename_access",4,4,4,4," max number accesses of rename unit",4,4,0,0,NA
"max_bpred_access",4,4,4,4," max number accesses of bpred unit",4,4,0,0,NA
"max_lsq_access",6,6,6,6," max number accesses of load/store queue",6,6,0,0,NA
"max_regfile_access",12,12,12,12," max number accesses of arch. regfile",12,12,0,0,NA
"max_icache_access",4,4,4,4," max number accesses of icache",4,4,0,0,NA
"max_dcache_access",4,4,4,4," max number accesses of dcache",4,4,0,0,NA
"max_dcache2_access",6,6,6,6," max number accesses of dcache2",6,6,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",1564672,1564672,1564672,1564672," program text (code) size in bytes",1564672,1564672,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",277104,277104,277104,277104," program init'ed `.data' and uninit'ed `.bss' size in bytes",277104,277104,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831993712,4831993712,4831993712,4831993712," program entry point (initial PC)",4831993712,4831993712,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",390,390,390,390," total number of pages allocated",390,390,0,0,NA
"mem.ptab_miss_rate",7e-04,7e-04,7e-04,7e-04," first level page table miss rate",7e-04,7e-04,0,0,NA
