PFlock,10.0,50K,48302,22.703,6.353,10,15:56:59.009
PFlock,20.0,50K,114320,13.702,6.042,10,15:57:18.831
PFlock,30.0,50K,177689,14.577,7.194,10,15:57:40.646
PFlock,40.0,50K,243587,17.084,8.015,10,15:58:05.790
PFlock,50.0,50K,306855,17.015,8.63,10,15:58:31.474
PFlock,60.0,50K,369868,18.687,9.53,10,15:58:59.730
PFlock,70.0,50K,436962,19.6,10.337,10,15:59:29.704
PFlock,80.0,50K,508482,21.097,11.037,10,16:00:01.877
PFlock,90.0,50K,586632,22.061,12.244,10,16:00:36.216
PFlock,100.0,50K,673410,24.924,13.38,10,16:01:14.535
PFlock,10.0,100K,77924,16.971,6.025,10,16:01:37.561
PFlock,20.0,100K,222035,18.966,8.081,10,16:02:04.636
PFlock,30.0,100K,389003,22.378,10.957,10,16:02:38.002
PFlock,40.0,100K,580094,26.166,12.583,10,16:03:16.780
PFlock,50.0,100K,786519,29.079,14.878,10,16:04:00.766
PFlock,60.0,100K,1009788,31.68,17.163,10,16:04:49.640
PFlock,70.0,100K,1249565,34.169,20.127,10,16:05:43.973
PFlock,80.0,100K,1508566,37.304,22.883,10,16:06:44.196
PFlock,90.0,100K,1791555,39.997,27.01,10,16:07:51.230
PFlock,100.0,100K,2103761,44.069,29.353,10,16:09:04.678
PFlock,10.0,150K,117196,22.546,7.521,10,16:09:34.773
PFlock,20.0,150K,370676,27.519,11.187,10,16:10:13.504
PFlock,30.0,150K,703966,29.454,14.513,10,16:10:57.497
PFlock,40.0,150K,1106639,34.066,18.993,10,16:11:50.582
PFlock,50.0,150K,1554076,40.795,24.574,10,16:12:55.976
PFlock,60.0,150K,2045849,43.864,30.324,10,16:14:10.195
PFlock,70.0,150K,2582209,50.162,34.614,10,16:15:34.997
PFlock,80.0,150K,3165284,56.239,41.779,10,16:17:13.042
PFlock,90.0,150K,3799948,61.989,52.403,10,16:19:07.459
PFlock,100.0,150K,4498683,70.046,63.214,10,16:21:20.745
