PFlock,10.0,160K,117196,59.892,24.869,2,13:16:06.284
PFlock,20.0,160K,370689,62.917,38.314,2,13:17:47.590
PFlock,30.0,160K,703992,73.21,54.117,2,13:19:54.969
PFlock,40.0,160K,1106670,86.144,74.784,2,13:22:35.938
PFlock,50.0,160K,1554128,96.827,94.606,2,13:25:47.409
PFlock,60.0,160K,2045910,109.995,117.014,2,13:29:34.455
PFlock,70.0,160K,2582295,124.005,145.145,2,13:34:03.639
PFlock,80.0,160K,3165396,140.885,173.763,2,13:39:18.323
PFlock,90.0,160K,3800068,156.037,209.482,2,13:45:23.867
PFlock,100.0,160K,4498819,177.38,250.253,2,13:52:31.535
