PFlock,10.0,160K,117196,40.715,13.335,6,17:17:23.526
PFlock,20.0,160K,370689,34.448,18.129,6,17:18:16.170
PFlock,30.0,160K,703992,39.893,25.459,6,17:19:21.569
PFlock,40.0,160K,1106670,45.82,33.83,6,17:20:41.259
PFlock,50.0,160K,1554128,53.043,43.075,6,17:22:17.424
PFlock,60.0,160K,2045910,59.461,54.845,6,17:24:11.772
PFlock,70.0,160K,2582295,68.256,66.89,6,17:26:26.952
PFlock,80.0,160K,3165396,76.99,83.615,6,17:29:07.590
PFlock,90.0,160K,3800068,85.647,98.837,6,17:32:12.106
PFlock,100.0,160K,4498819,97.886,121.356,6,17:35:51.378
