PFlock,10.0,160K,117196,58.803,24.517,2,12:39:07.369
PFlock,20.0,160K,370689,60.926,37.222,2,12:40:45.589
PFlock,30.0,160K,703992,71.312,53.524,2,12:42:50.471
PFlock,40.0,160K,1106670,83.141,72.991,2,12:45:26.649
PFlock,50.0,160K,1554128,93.703,92.596,2,12:48:32.987
PFlock,60.0,160K,2045910,107.149,115.836,2,12:52:16.015
PFlock,70.0,160K,2582295,121.3,141.743,2,12:56:39.098
PFlock,80.0,160K,3165396,134.856,171.059,2,13:01:45.046
PFlock,90.0,160K,3800068,150.809,206.864,2,13:07:42.753
PFlock,100.0,160K,4498819,169.963,244.541,2,13:14:37.288
