PFlock,10.0,160K,117196,41.601,12.897,7,18:54:49.767
PFlock,20.0,160K,370689,32.263,17.682,7,18:55:39.786
PFlock,30.0,160K,703992,37.936,24.387,7,18:56:42.155
PFlock,40.0,160K,1106670,43.3,32.978,7,18:57:58.478
PFlock,50.0,160K,1554128,48.775,42.404,7,18:59:29.703
PFlock,60.0,160K,2045910,56.5,51.605,7,19:01:17.849
PFlock,70.0,160K,2582295,65.166,64.11,7,19:03:27.157
PFlock,80.0,160K,3165396,71.884,79.79,7,19:05:58.865
PFlock,90.0,160K,3800068,80.925,96.166,7,19:08:55.989
PFlock,100.0,160K,4498819,92.695,115.508,7,19:12:24.222
