PFlock,10.0,160K,117196,40.85,13.459,5,16:57:23.361
PFlock,20.0,160K,370689,35.634,18.757,5,16:58:17.827
PFlock,30.0,160K,703992,41.261,26.239,5,16:59:25.381
PFlock,40.0,160K,1106670,47.171,35.382,5,17:00:47.980
PFlock,50.0,160K,1554128,53.763,46.039,5,17:02:27.825
PFlock,60.0,160K,2045910,61.843,57.621,5,17:04:27.332
PFlock,70.0,160K,2582295,68.918,69.819,5,17:06:46.114
PFlock,80.0,160K,3165396,77.906,85.518,5,17:09:29.573
PFlock,90.0,160K,3800068,87.172,103.119,5,17:12:39.896
PFlock,100.0,160K,4498819,100.108,125.175,5,17:16:25.208
