S0, 10000000000, 4, 455052511,  91.500934
S1, 10000000000, 4, 455052511,  44.175050
S2, 10000000000, 4, 455052511,  44.115029
S3, 10000000000, 4, 455052511,  17.694667
S0, 10000000000, 6, 455052511,  63.018663
S1, 10000000000, 6, 455052511,  30.871054
S2, 10000000000, 6, 455052511,  30.178889
S3, 10000000000, 6, 455052511,  12.781019
S0, 10000000000, 8, 455052511,  47.642696
S1, 10000000000, 8, 455052511,  23.740788
S2, 10000000000, 8, 455052511,  22.385219
S3, 10000000000, 8, 455052511,   8.654183
